Timestamp,Module,Message Class (Log Level),Function,Message,Application state,Queue,Thread ID,App,File,Line
" 2022-04-15T01:52:24.505+0000 ",CTXMAMCoreFramework,ERROR (2),-[CTXMAMDataStorage p_internalSaveDataTokeychainWithError:],"ConfigManagerCWASharedVault: Unable to save storage to keychain with error = Error Domain=CTXMAMDataStorageError Code=90001 "Operation can not be performed while application is background." UserInfo={NSLocalizedDescription=Operation can not be performed while application is background.}",-,com.citrix.mamsdk.ConfigManagerCWASharedVault,4b0f,Edge,/Users/jenkins/jenkins/workspace/iossdk_ctxmamcore_Release_22.1.0/CTXMAMCore/DataStorage/CTXMAMDataStorage.m,683
" 2022-04-15T01:52:24.505+0000 ",CTXMAMCoreFramework,ERROR (2),-[CTXMAMDataStorage p_saveDataAsyncWithCompletionBlock:]_block_invoke,"Failed to synchronize ConfigManagerCWASharedVault data with vault, error:Error Domain=CTXMAMDataStorageError Code=90001 "Operation can not be performed while application is background." UserInfo={NSLocalizedDescription=Operation can not be performed while application is background.}",-,com.citrix.mamsdk.ConfigManagerCWASharedVault,4b0f,Edge,/Users/jenkins/jenkins/workspace/iossdk_ctxmamcore_Release_22.1.0/CTXMAMCore/DataStorage/CTXMAMDataStorage.m,953
" 2022-04-15T01:52:24.505+0000 ",CTXMAMCoreFramework,ERROR (2),-[CTXMAMDataStorage sceneWillEnterForeground:]_block_invoke,"ConfigManagerCWASharedVault: Unable to load data from vault with error Error Domain=CTXMAMDataStorageError Code=90001 "Operation can not be performed while application is background." UserInfo={NSLocalizedDescription=Operation can not be performed while application is background.}",-,com.citrix.mamsdk.ConfigManagerCWASharedVault,4b0f,Edge,/Users/jenkins/jenkins/workspace/iossdk_ctxmamcore_Release_22.1.0/CTXMAMCore/DataStorage/CTXMAMDataStorage.m,122
" 2022-04-15T01:52:25.333+0000 ",CTXMAMNetwork,INFO (4),-[CTXMAMConfigManager(IntuneNetwork) stopGatewaySession],"Stopping gateway session.",Background,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/sdk_ctxmamnetwork_Release_22.1.0/CTXMAMNetwork/Intune/IntuneConfigNetwork.m,366
" 2022-04-15T01:52:25.333+0000 ",CTXMAMCoreFramework,ERROR (2),-[CTXMAMDataStorage getDataAsObjectForKey:outError:]_block_invoke,"getDataForKey AGBaseURL, failed because the value was not found in the data store.",Background,com.citrix.mamsdk.ConfigManagerSharedVault,103,Edge,/Users/jenkins/jenkins/workspace/iossdk_ctxmamcore_Release_22.1.0/CTXMAMCore/DataStorage/CTXMAMDataStorage.m,424
" 2022-04-15T01:52:25.333+0000 ",CTXMAMCoreFramework,WARNING (3),-[CTXMAMConfigManager getConfigAsIdForKey:fromVault:defaultValue:outError:],"[CTXMAMDataStorage getDataAsObjectForKey:] returned with error: Error Domain=CTXMAMDataStorageError Code=90007 "The specified value was not found in the data store." UserInfo={NSLocalizedDescription=The specified value was not found in the data store.}, will return default value instead.",Background,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iossdk_ctxmamcore_Release_22.1.0/CTXMAMCore/CTXMAMConfigurationManager/CTXMAMConfigManager.m,684
" 2022-04-15T01:52:25.334+0000 ",CTXMAMNetwork,WARNING (3),-[CTXMAMConfigManager(CTXMAMNetwork) AGBaseURL],"AGBAseURL is nil.",Background,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/sdk_ctxmamnetwork_Release_22.1.0/CTXMAMNetwork/CTXMAMNetwork/CTXMAMConfigNetwork.m,359
" 2022-04-15T01:52:25.334+0000 ",CTXMAMCoreFramework,ERROR (2),-[CTXMAMDataStorage getDataAsObjectForKey:outError:]_block_invoke,"getDataForKey intunePolicyInfo, failed because the value was not found in the data store.",Background,com.citrix.mamsdk.ConfigManagerPerAppVault.com.microsoft.msedge,103,Edge,/Users/jenkins/jenkins/workspace/iossdk_ctxmamcore_Release_22.1.0/CTXMAMCore/DataStorage/CTXMAMDataStorage.m,424
" 2022-04-15T01:52:25.334+0000 ",CTXMAMCoreFramework,WARNING (3),-[CTXMAMConfigManager getConfigAsIdForKey:fromVault:defaultValue:outError:],"[CTXMAMDataStorage getDataAsObjectForKey:] returned with error: Error Domain=CTXMAMDataStorageError Code=90007 "The specified value was not found in the data store." UserInfo={NSLocalizedDescription=The specified value was not found in the data store.}, will return default value instead.",Background,com.apple.main-thread,103,Edge,/Users/jenkins/jenkins/workspace/iossdk_ctxmamcore_Release_22.1.0/CTXMAMCore/CTXMAMConfigurationManager/CTXMAMConfigManager.m,684
" 2022-04-15T01:52:25.334+0000 ",CTXMAMCoreFramework,ERROR (2),-[CTXMAMDataStorage getDataAsObjectForKey:outError:]_block_invoke,"getDataForKey AGCookies, failed because the value was not found in the data store.",Background,com.citrix.mamsdk.ConfigManagerSharedVault,103,Edge,/Users/jenkins/jenkins/workspace/iossdk_ctxmamcore_Release_22.1.0/CTXMAMCore/DataStorage/CTXMAMDataStorage.m,424
